edition,source_pdf_page,site,source_site,line_no,raw_line,columns_json
AJCC8,195,Kidney,Kidney,13,potential,"[""potential""]"
AJCC8,195,Kidney,Kidney,14,further progress in this field. Specific factors to be examined,"[""further progress in this field. Specific factors to be examined""]"
AJCC8,195,Kidney,Kidney,15,"8316 Tubulocystic renal cell carcinoma include degree of invasion, the presence/level of venous","[""8316"", ""Tubulocystic renal cell carcinoma"", ""include degree of invasion, the presence/level of venous""]"
AJCC8,195,Kidney,Kidney,16,"8317 Chromophobe renal cell carcinoma involvement, the presence and type of adrenal gland involve-","[""8317"", ""Chromophobe renal cell carcinoma"", ""involvement, the presence and type of adrenal gland involve-""]"
AJCC8,195,Kidney,Kidney,17,"8318 Renal cell carcinoma, sarcomatoid ment, the type of grading system employed and grade deter-","[""8318"", ""Renal cell carcinoma, sarcomatoid"", ""ment, the type of grading system employed and grade deter-""]"
AJCC8,195,Kidney,Kidney,18,"8319 Collecting duct carcinoma mined, the presence/absence of sarcomatoid features, the","[""8319"", ""Collecting duct carcinoma"", ""mined, the presence/absence of sarcomatoid features, the""]"
AJCC8,195,Kidney,Kidney,19,"8323 Clear cell papillary renal cell carcinoma presence/absence of lymphovascular invasion, the presence/","[""8323"", ""Clear cell papillary renal cell carcinoma"", ""presence/absence of lymphovascular invasion, the presence/""]"
AJCC8,195,Kidney,Kidney,20,"8480 Mucinous tubular and spindle cell carcinoma absence of necrosis, and the molecular features of the","[""8480"", ""Mucinous tubular and spindle cell carcinoma"", ""absence of necrosis, and the molecular features of the""]"
AJCC8,195,Kidney,Kidney,21,8510 Renal medullary carcinoma primary tumor.,"[""8510"", ""Renal medullary carcinoma"", ""primary tumor.""]"
AJCC8,195,Kidney,Kidney,22,"8000* Neoplasm, malignant","[""8000*"", ""Neoplasm, malignant""]"
AJCC8,195,Kidney,Kidney,23,"8010* Carcinoma, NOS","[""8010*"", ""Carcinoma, NOS""]"
AJCC8,195,Kidney,Kidney,24,"8140* Adenocarcinoma, NOS ANATOMY","[""8140*"", ""Adenocarcinoma, NOS"", ""ANATOMY""]"
AJCC8,195,Kidney,Kidney,25,8255* Adenocarcinoma with mixed subtypes,"[""8255*"", ""Adenocarcinoma with mixed subtypes""]"
AJCC8,195,Kidney,Kidney,26,"*Histology is not ideal for clinical use in patient care, as it describes an Primary Site(s)","[""*Histology is not ideal for clinical use in patient care, as it describes an"", ""Primary Site(s)""]"
AJCC8,195,Kidney,Kidney,27,unspecified or outdated diagnosis. Data collectors may use this code,"[""unspecified or outdated diagnosis. Data collectors may use this code""]"
AJCC8,195,Kidney,Kidney,28,only if there is not enough information in the medical record to docu-,"[""only if there is not enough information in the medical record to docu-""]"
AJCC8,195,Kidney,Kidney,29,ment a more specific diagnosis.,"[""ment a more specific diagnosis.""]"
AJCC8,195,Kidney,Kidney,30,"Encased by a fibrous capsule and surrounded by perirenal fat,","[""Encased by a fibrous capsule and surrounded by perirenal fat,""]"
AJCC8,195,Kidney,Kidney,31,"Moch H, Humphrey PA, Ulbright TM, Reuter VE, eds. World Health the kidney consists of the cortex (glomeruli, convoluted","[""Moch H, Humphrey PA, Ulbright TM, Reuter VE, eds. World Health"", ""the kidney consists of the cortex (glomeruli, convoluted""]"
AJCC8,195,Kidney,Kidney,32,"Organization Classification of Tumours of the Urinary System and tubules) and the medulla (Henle's loops, collecting ducts, and","[""Organization Classification of Tumours of the Urinary System and"", ""tubules) and the medulla (Henle's loops, collecting ducts, and""]"
AJCC8,195,Kidney,Kidney,33,Male Genital Organs. Lyon: IARC; 2016. Used with permission. pyramids of converging tubules). Each papilla opens into the,"[""Male Genital Organs. Lyon: IARC; 2016. Used with permission."", ""pyramids of converging tubules). Each papilla opens into the""]"
AJCC8,195,Kidney,Kidney,34,"International Agency for Research on Cancer, World Health","[""International Agency for Research on Cancer, World Health""]"
AJCC8,195,Kidney,Kidney,35,Organization. International Classification of Diseases for Oncology.,"[""Organization. International Classification of Diseases for Oncology.""]"
AJCC8,195,Kidney,Kidney,36,"minor calyces; these, in turn, unite into the major calices and","[""minor calyces; these, in turn, unite into the major calices and""]"
AJCC8,195,Kidney,Kidney,37,"ICD-O-3-Online. http://codes.iarc.fr/home. Accessed August 16, 2017. drain into the renal pelvis. At the hilum are the pelvis, ureter,","[""ICD-O-3-Online. http://codes.iarc.fr/home. Accessed August 16, 2017."", ""drain into the renal pelvis. At the hilum are the pelvis, ureter,""]"
AJCC8,195,Kidney,Kidney,38,Used with permission. and renal artery and vein. Gerota's fascia overlies the psoas and,"[""Used with permission."", ""and renal artery and vein. Gerota's fascia overlies the psoas and""]"
AJCC8,195,Kidney,Kidney,39,quadratus lumborum muscles. Renal cancer primary tumors,"[""quadratus lumborum muscles. Renal cancer primary tumors""]"
AJCC8,195,Kidney,Kidney,40,can arise in any part of the renal unit. The anatomic sites and,"[""can arise in any part of the renal unit. The anatomic sites and""]"
AJCC8,195,Kidney,Kidney,41,subsites of the kidney are illustrated in Fig. 60.1. One unique,"[""subsites of the kidney are illustrated in Fig. 60.1. One unique""]"
AJCC8,195,Kidney,Kidney,42,INTRODUCTION feature of renal cell carcinoma (RCC) is growth of the primary,"[""INTRODUCTION"", ""feature of renal cell carcinoma (RCC) is growth of the primary""]"
AJCC8,195,Kidney,Kidney,43,"renal tumor into the draining renal vein, and sometimes into the","[""renal tumor into the draining renal vein, and sometimes into the""]"
AJCC8,195,Kidney,Kidney,44,Cancers of the kidney account for 3% of all malignancies. inferior vena cava as high as the right atrium.,"[""Cancers of the kidney account for 3% of all malignancies."", ""inferior vena cava as high as the right atrium.""]"
AJCC8,195,Kidney,Kidney,45,Nearly all malignant tumors are carcinomas arising from the,"[""Nearly all malignant tumors are carcinomas arising from the""]"
AJCC8,195,Kidney,Kidney,46,"renal tubular epithelium. Tumors arising from the renal pelvis,","[""renal tubular epithelium. Tumors arising from the renal pelvis,""]"
AJCC8,195,Kidney,Kidney,47,"sarcomas, lymphomas, and pediatric tumors, such as Wilms","[""sarcomas, lymphomas, and pediatric tumors, such as Wilms""]"
AJCC8,195,Kidney,Kidney,48,"tumor, are covered in different chapters. Kidney cancers are","[""tumor, are covered in different chapters. Kidney cancers are""]"
AJCC8,195,Kidney,Kidney,49,"more common in males by a 3:2 ratio. Most are sporadic, but","[""more common in males by a 3:2 ratio. Most are sporadic, but""]"
AJCC8,195,Kidney,Kidney,50,2-3% are hereditary. Pain and hematuria are potential present-,"[""2-3% are hereditary. Pain and hematuria are potential present-""]"
AJCC8,195,Kidney,Kidney,51,"ing signs, and 3-5% of patients may present with evidence of","[""ing signs, and 3-5% of patients may present with evidence of""]"
AJCC8,195,Kidney,Kidney,52,vascular tumor thrombus. The majority of kidney tumors cur-,"[""vascular tumor thrombus. The majority of kidney tumors cur-""]"
AJCC8,195,Kidney,Kidney,53,rently are detected incidentally in asymptomatic individuals.,"[""rently are detected incidentally in asymptomatic individuals.""]"
AJCC8,195,Kidney,Kidney,54,"Staging depends on the size of the primary tumor, invasion of","[""Staging depends on the size of the primary tumor, invasion of""]"
AJCC8,195,Kidney,Kidney,55,"adjacent structures, and vascular extension, in addition to","[""adjacent structures, and vascular extension, in addition to""]"
AJCC8,195,Kidney,Kidney,56,regional lymph node and distant spread.,"[""regional lymph node and distant spread.""]"
AJCC8,195,Kidney,Kidney,57,Recent data also demonstrate that multiple adverse fea-,"[""Recent data also demonstrate that multiple adverse fea-""]"
AJCC8,195,Kidney,Kidney,58,tures act in a collaborative manner to further worsen the,"[""tures act in a collaborative manner to further worsen the""]"
AJCC8,195,Kidney,Kidney,59,"prognosis, and emerging algorithms are incorporating all of","[""prognosis, and emerging algorithms are incorporating all of""]"
AJCC8,195,Kidney,Kidney,60,these parameters. These adverse features include perirenal,"[""these parameters. These adverse features include perirenal""]"
AJCC8,195,Kidney,Kidney,61,"fat invasion, tumor size as a continuous variable, size of the","[""fat invasion, tumor size as a continuous variable, size of the""]"
AJCC8,195,Kidney,Kidney,62,"largest involved lymph node, and extranodal extension. It","[""largest involved lymph node, and extranodal extension. It""]"
AJCC8,195,Kidney,Kidney,63,also is becoming clear that prognosis and outcome of differ- Fig. 60.1 Anatomic sites and subsites of the kidney.,"[""also is becoming clear that prognosis and outcome of differ-"", ""Fig. 60.1 Anatomic sites and subsites of the kidney.""]"
AJCC8,195,Kidney,Kidney,68,AJCC 8th Edition Updates and Corrections 197,"[""AJCC 8th Edition Updates and Corrections"", ""197""]"
AJCC8,196,Kidney,Kidney,1,752 American Joint Committee on Cancer • 2017,"[""752"", ""American Joint Committee on Cancer • 2017""]"
AJCC8,196,Kidney,Kidney,3,Definition of Regional Lymph Node (N) HISTOLOGIC GRADE (G),"[""Definition of Regional Lymph Node (N)"", ""HISTOLOGIC GRADE (G)""]"
AJCC8,196,Kidney,Kidney,4,N Category N Criteria,"[""N Category"", ""N Criteria""]"
AJCC8,196,Kidney,Kidney,5,"NX Regional lymph nodes cannot be assessed The Fuhrman grading system, published in 1982, has been","[""NX"", ""Regional lymph nodes cannot be assessed"", ""The Fuhrman grading system, published in 1982, has been""]"
AJCC8,196,Kidney,Kidney,6,N0 No regional lymph node metastasis widely utilized. It is a four-tier system based on nuclear,"[""N0"", ""No regional lymph node metastasis"", ""widely utilized. It is a four-tier system based on nuclear""]"
AJCC8,196,Kidney,Kidney,7,"N1 Metastasis in regional lymph node(s) size, nuclear shape, and nucleolar prominence. Despite the","[""N1"", ""Metastasis in regional lymph node(s)"", ""size, nuclear shape, and nucleolar prominence. Despite the""]"
AJCC8,196,Kidney,Kidney,8,"widespread usage of Fuhrman grading, serious problems","[""widespread usage of Fuhrman grading, serious problems""]"
AJCC8,196,Kidney,Kidney,9,"are associated with its implementation, reproducibility, and","[""are associated with its implementation, reproducibility, and""]"
AJCC8,196,Kidney,Kidney,10,"Definition of Distant Metastasis (M) outcome prediction. As a result, a modified grading system","[""Definition of Distant Metastasis (M)"", ""outcome prediction. As a result, a modified grading system""]"
AJCC8,196,Kidney,Kidney,11,has been proposed to be based on nucleolar prominence for,"[""has been proposed to be based on nucleolar prominence for""]"
AJCC8,196,Kidney,Kidney,12,"M Category M Criteria the first three grading categories, while grade 4 is based on","[""M Category"", ""M Criteria"", ""the first three grading categories, while grade 4 is based on""]"
AJCC8,196,Kidney,Kidney,13,"M0 No distant metastasis the presence of marked nuclear pleomorphism, which may","[""M0"", ""No distant metastasis"", ""the presence of marked nuclear pleomorphism, which may""]"
AJCC8,196,Kidney,Kidney,14,M1 Distant metastasis include tumor giant cells or sarcomatoid and/or rhabdoid,"[""M1"", ""Distant metastasis"", ""include tumor giant cells or sarcomatoid and/or rhabdoid""]"
AJCC8,196,Kidney,Kidney,15,"differentiation. Known as the WHO/ISUP grade, this grad-","[""differentiation. Known as the WHO/ISUP grade, this grad-""]"
AJCC8,196,Kidney,Kidney,16,"ing system was validated for clear cell and papillary RCC,","[""ing system was validated for clear cell and papillary RCC,""]"
AJCC8,196,Kidney,Kidney,17,but was shown not to be useful for chromophobe RCC and,"[""but was shown not to be useful for chromophobe RCC and""]"
AJCC8,196,Kidney,Kidney,18,AJCC PROGNOSTIC STAGE GROUPS has not been validated in other RCC histologic subtypes.30,"[""AJCC PROGNOSTIC STAGE GROUPS"", ""has not been validated in other RCC histologic subtypes.30""]"
AJCC8,196,Kidney,Kidney,20,Then the stage group G G Definition,"[""Then the stage group"", ""G"", ""G Definition""]"
AJCC8,196,Kidney,Kidney,21,When T is… And N is… And M is… is… GX Grade cannot be assessed,"[""When T is…"", ""And N is…"", ""And M is…"", ""is…"", ""GX"", ""Grade cannot be assessed""]"
AJCC8,196,Kidney,Kidney,22,T1 N0 M0 I G1 Nucleoli absent or inconspicuous and basophilic at 400x,"[""T1"", ""N0"", ""M0"", ""I"", ""G1"", ""Nucleoli absent or inconspicuous and basophilic at 400x""]"
AJCC8,196,Kidney,Kidney,23,T1 N1 M0 III magnification,"[""T1"", ""N1"", ""M0"", ""III"", ""magnification""]"
AJCC8,196,Kidney,Kidney,24,"T2 N0 M0 II G2 Nucleoli conspicuous and eosinophilic at 400x magnification,","[""T2"", ""N0"", ""M0"", ""II"", ""G2"", ""Nucleoli conspicuous and eosinophilic at 400x magnification,""]"
AJCC8,196,Kidney,Kidney,25,T2 N1 M0 III visible but not prominent at 100x magnification,"[""T2"", ""N1"", ""M0"", ""III"", ""visible but not prominent at 100x magnification""]"
AJCC8,196,Kidney,Kidney,26,"T3 NX, N0 M0 III G3 Nucleoli conspicuous and eosinophilic at 100x magnification","[""T3"", ""NX, N0"", ""M0"", ""III"", ""G3"", ""Nucleoli conspicuous and eosinophilic at 100x magnification""]"
AJCC8,196,Kidney,Kidney,27,T3 N1 M0 III G4 Marked nuclear pleomorphism and/or multinucleate giant,"[""T3"", ""N1"", ""M0"", ""III"", ""G4"", ""Marked nuclear pleomorphism and/or multinucleate giant""]"
AJCC8,196,Kidney,Kidney,28,cells and/or rhabdoid and/or sarcomatoid differentiation,"[""cells and/or rhabdoid and/or sarcomatoid differentiation""]"
AJCC8,196,Kidney,Kidney,29,T4 Any N M0 IV,"[""T4"", ""Any N"", ""M0"", ""IV""]"
AJCC8,196,Kidney,Kidney,30,Any T Any N M1 IV,"[""Any T"", ""Any N"", ""M1"", ""IV""]"
AJCC8,196,Kidney,Kidney,32,HISTOPATHOLOGIC TYPE,"[""HISTOPATHOLOGIC TYPE""]"
AJCC8,196,Kidney,Kidney,34,REGISTRY DATA COLLECTION VARIABLES Clear cell renal cell carcinoma,"[""REGISTRY DATA COLLECTION VARIABLES"", ""Clear cell renal cell carcinoma""]"
