site,edition,classification,t,n,m,grade,location,stage,note,source_block_id,source_pdf_page,printed_page,section_heading,extraction_status
Breast,AJCC7,any,T4,N0,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00317; cancer committee review pending,B00317,365,349,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Breast,AJCC7,any,Any,N3,M0,Any,Any,IIIC,extracted_candidate_v2_1 from B00317; cancer committee review pending,B00317,365,349,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Breast,AJCC7,any,Any,Any,M1,Any,Any,IV,extracted_candidate_v2_1 from B00317; cancer committee review pending,B00317,365,349,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Breast,AJCC7,any,Tis,N0,M0,Any,Any,0,extracted_candidate_v2_1 from B00322; cancer committee review pending,B00322,376,360,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Breast,AJCC7,any,T1 *,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00322; cancer committee review pending,B00322,376,360,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Breast,AJCC7,any,T0,N1mi,M0,Any,Any,IB,extracted_candidate_v2_1 from B00322; cancer committee review pending,B00322,376,360,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Breast,AJCC7,any,T0,N1 **,M0,Any,Any,IIA,extracted_candidate_v2_1 from B00322; cancer committee review pending,B00322,376,360,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Breast,AJCC7,any,T2,N1,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00322; cancer committee review pending,B00322,376,360,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Breast,AJCC7,any,T0,N2,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00322; cancer committee review pending,B00322,376,360,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Breast,AJCC7,any,T4,N0,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00322; cancer committee review pending,B00322,376,360,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Breast,AJCC7,any,Any,N3,M0,Any,Any,IIIC,extracted_candidate_v2_1 from B00322; cancer committee review pending,B00322,376,360,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Breast,AJCC7,any,Any,Any,M1,Any,Any,IV,extracted_candidate_v2_1 from B00322; cancer committee review pending,B00322,376,360,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Vulva,AJCC7,any,T1a,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00331; cancer committee review pending,B00331,395,379,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Vulva,AJCC7,any,T1b,N0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00331; cancer committee review pending,B00331,395,379,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Vulva,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00331; cancer committee review pending,B00331,395,379,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Vulva,AJCC7,any,"T1, T2",N2c,M0,Any,Any,IIIC,extracted_candidate_v2_1 from B00331; cancer committee review pending,B00331,395,379,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Vulva,AJCC7,any,"T1, T2",N3,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00331; cancer committee review pending,B00331,395,379,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Vulva,AJCC7,any,Any,Any,M1,Any,Any,IVB,extracted_candidate_v2_1 from B00331; cancer committee review pending,B00331,395,379,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Vulva,AJCC7,any,T1a,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00336; cancer committee review pending,B00336,397,381,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Vulva,AJCC7,any,T1b,N0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00336; cancer committee review pending,B00336,397,381,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Vulva,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00336; cancer committee review pending,B00336,397,381,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Vulva,AJCC7,any,"T1, T2",N2c,M0,Any,Any,IIIC,extracted_candidate_v2_1 from B00336; cancer committee review pending,B00336,397,381,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Vulva,AJCC7,any,"T1, T2",N3,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00336; cancer committee review pending,B00336,397,381,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Vulva,AJCC7,any,Any,Any,M1,Any,Any,IVB,extracted_candidate_v2_1 from B00336; cancer committee review pending,B00336,397,381,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Vagina,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00343; cancer committee review pending,B00343,403,387,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Vagina,AJCC7,any,T4,Any,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00343; cancer committee review pending,B00343,403,387,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Vagina,AJCC7,any,Any,Any,M1,Any,Any,IVB,extracted_candidate_v2_1 from B00343; cancer committee review pending,B00343,403,387,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Vagina,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00347; cancer committee review pending,B00347,404,388,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Vagina,AJCC7,any,T4,Any,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00347; cancer committee review pending,B00347,404,388,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Vagina,AJCC7,any,Any,Any,M1,Any,Any,IVB,extracted_candidate_v2_1 from B00347; cancer committee review pending,B00347,404,388,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Cervix Uteri,AJCC7,any,T1a,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00354; cancer committee review pending,B00354,411,395,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Cervix Uteri,AJCC7,any,T1b,N0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00354; cancer committee review pending,B00354,411,395,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Cervix Uteri,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00354; cancer committee review pending,B00354,411,395,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Cervix Uteri,AJCC7,any,T2a,N0,M0,Any,Any,IIA,extracted_candidate_v2_1 from B00354; cancer committee review pending,B00354,411,395,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Cervix Uteri,AJCC7,any,T2b,N0,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00354; cancer committee review pending,B00354,411,395,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Cervix Uteri,AJCC7,any,T3,N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00354; cancer committee review pending,B00354,411,395,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Cervix Uteri,AJCC7,any,T3a,N0,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00354; cancer committee review pending,B00354,411,395,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Cervix Uteri,AJCC7,any,T3b,Any,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00354; cancer committee review pending,B00354,411,395,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Cervix Uteri,AJCC7,any,T4,Any,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00354; cancer committee review pending,B00354,411,395,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Cervix Uteri,AJCC7,any,Any,Any,M1,Any,Any,IVB,extracted_candidate_v2_1 from B00354; cancer committee review pending,B00354,411,395,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Cervix Uteri,AJCC7,any,T1a,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00358; cancer committee review pending,B00358,413,397,ANATOMIC STAGE/PROGNOSTIC GROUPS (FIGO 2008),simple_tnm_stage_table_candidate
Cervix Uteri,AJCC7,any,T1b,N0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00358; cancer committee review pending,B00358,413,397,ANATOMIC STAGE/PROGNOSTIC GROUPS (FIGO 2008),simple_tnm_stage_table_candidate
Cervix Uteri,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00358; cancer committee review pending,B00358,413,397,ANATOMIC STAGE/PROGNOSTIC GROUPS (FIGO 2008),simple_tnm_stage_table_candidate
Cervix Uteri,AJCC7,any,T2a,N0,M0,Any,Any,IIA,extracted_candidate_v2_1 from B00358; cancer committee review pending,B00358,413,397,ANATOMIC STAGE/PROGNOSTIC GROUPS (FIGO 2008),simple_tnm_stage_table_candidate
Cervix Uteri,AJCC7,any,T2b,N0,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00358; cancer committee review pending,B00358,413,397,ANATOMIC STAGE/PROGNOSTIC GROUPS (FIGO 2008),simple_tnm_stage_table_candidate
Cervix Uteri,AJCC7,any,T3,N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00358; cancer committee review pending,B00358,413,397,ANATOMIC STAGE/PROGNOSTIC GROUPS (FIGO 2008),simple_tnm_stage_table_candidate
Cervix Uteri,AJCC7,any,T3a,N0,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00358; cancer committee review pending,B00358,413,397,ANATOMIC STAGE/PROGNOSTIC GROUPS (FIGO 2008),simple_tnm_stage_table_candidate
Cervix Uteri,AJCC7,any,T3b,Any,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00358; cancer committee review pending,B00358,413,397,ANATOMIC STAGE/PROGNOSTIC GROUPS (FIGO 2008),simple_tnm_stage_table_candidate
Cervix Uteri,AJCC7,any,T4,Any,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00358; cancer committee review pending,B00358,413,397,ANATOMIC STAGE/PROGNOSTIC GROUPS (FIGO 2008),simple_tnm_stage_table_candidate
Cervix Uteri,AJCC7,any,Any,Any,M1,Any,Any,IVB,extracted_candidate_v2_1 from B00358; cancer committee review pending,B00358,413,397,ANATOMIC STAGE/PROGNOSTIC GROUPS (FIGO 2008),simple_tnm_stage_table_candidate
Corpus Uteri,AJCC7,any,T1a,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00365; cancer committee review pending,B00365,419,403,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Corpus Uteri,AJCC7,any,T1b,N0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00365; cancer committee review pending,B00365,419,403,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Corpus Uteri,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00365; cancer committee review pending,B00365,419,403,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Corpus Uteri,AJCC7,any,T3,N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00365; cancer committee review pending,B00365,419,403,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Corpus Uteri,AJCC7,any,T3a,N0,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00365; cancer committee review pending,B00365,419,403,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Corpus Uteri,AJCC7,any,T3b,N0,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00365; cancer committee review pending,B00365,419,403,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Corpus Uteri,AJCC7,any,T4,Any,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00365; cancer committee review pending,B00365,419,403,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Corpus Uteri,AJCC7,any,Any,Any,M1,Any,Any,IVB,extracted_candidate_v2_1 from B00365; cancer committee review pending,B00365,419,403,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Corpus Uteri,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00366; cancer committee review pending,B00366,420,404,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Corpus Uteri,AJCC7,any,T3a,N0,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00366; cancer committee review pending,B00366,420,404,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Corpus Uteri,AJCC7,any,T3b,N0,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00366; cancer committee review pending,B00366,420,404,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Corpus Uteri,AJCC7,any,"T1, T2, T3",N1,M0,Any,Any,IIIC,extracted_candidate_v2_1 from B00366; cancer committee review pending,B00366,420,404,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Corpus Uteri,AJCC7,any,T4,Any,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00366; cancer committee review pending,B00366,420,404,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Corpus Uteri,AJCC7,any,Any,Any,M1,Any,Any,IVB,extracted_candidate_v2_1 from B00366; cancer committee review pending,B00366,420,404,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Corpus Uteri,AJCC7,any,T1a,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00370; cancer committee review pending,B00370,422,406,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Corpus Uteri,AJCC7,any,T1b,N0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00370; cancer committee review pending,B00370,422,406,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Corpus Uteri,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00370; cancer committee review pending,B00370,422,406,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Corpus Uteri,AJCC7,any,T3,N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00370; cancer committee review pending,B00370,422,406,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Corpus Uteri,AJCC7,any,T3a,N0,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00370; cancer committee review pending,B00370,422,406,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Corpus Uteri,AJCC7,any,T3b,N0,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00370; cancer committee review pending,B00370,422,406,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Corpus Uteri,AJCC7,any,T4,Any,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00370; cancer committee review pending,B00370,422,406,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Corpus Uteri,AJCC7,any,Any,Any,M1,Any,Any,IVB,extracted_candidate_v2_1 from B00370; cancer committee review pending,B00370,422,406,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Corpus Uteri,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00379; cancer committee review pending,B00379,424,408,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Corpus Uteri,AJCC7,any,T3a,N0,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00379; cancer committee review pending,B00379,424,408,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Corpus Uteri,AJCC7,any,T3b,N0,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00379; cancer committee review pending,B00379,424,408,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Corpus Uteri,AJCC7,any,"T1, T2, T3",N1,M0,Any,Any,IIIC,extracted_candidate_v2_1 from B00379; cancer committee review pending,B00379,424,408,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Corpus Uteri,AJCC7,any,T4,Any,M0,Any,Any,IVA,extracted_candidate_v2_1 from B00379; cancer committee review pending,B00379,424,408,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Corpus Uteri,AJCC7,any,Any,Any,M1,Any,Any,IVB,extracted_candidate_v2_1 from B00379; cancer committee review pending,B00379,424,408,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ovary and Primary Peritoneal Carcinoma,AJCC7,any,T1a,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00390; cancer committee review pending,B00390,435,419,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ovary and Primary Peritoneal Carcinoma,AJCC7,any,T1b,N0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00390; cancer committee review pending,B00390,435,419,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ovary and Primary Peritoneal Carcinoma,AJCC7,any,T1c,N0,M0,Any,Any,IC,extracted_candidate_v2_1 from B00390; cancer committee review pending,B00390,435,419,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ovary and Primary Peritoneal Carcinoma,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00390; cancer committee review pending,B00390,435,419,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ovary and Primary Peritoneal Carcinoma,AJCC7,any,T2a,N0,M0,Any,Any,IIA,extracted_candidate_v2_1 from B00390; cancer committee review pending,B00390,435,419,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ovary and Primary Peritoneal Carcinoma,AJCC7,any,T2b,N0,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00390; cancer committee review pending,B00390,435,419,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ovary and Primary Peritoneal Carcinoma,AJCC7,any,T2c,N0,M0,Any,Any,IIC,extracted_candidate_v2_1 from B00390; cancer committee review pending,B00390,435,419,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ovary and Primary Peritoneal Carcinoma,AJCC7,any,T3,N0,M0,Any,Any,III,extracted_candidate_v2_1 from B00390; cancer committee review pending,B00390,435,419,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ovary and Primary Peritoneal Carcinoma,AJCC7,any,T3a,N0,M0,Any,Any,IIIA,extracted_candidate_v2_1 from B00390; cancer committee review pending,B00390,435,419,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ovary and Primary Peritoneal Carcinoma,AJCC7,any,T3b,N0,M0,Any,Any,IIIB,extracted_candidate_v2_1 from B00390; cancer committee review pending,B00390,435,419,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ovary and Primary Peritoneal Carcinoma,AJCC7,any,T3c,N0,M0,Any,Any,IIIC,extracted_candidate_v2_1 from B00390; cancer committee review pending,B00390,435,419,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ovary and Primary Peritoneal Carcinoma,AJCC7,any,Any,Any,M1,Any,Any,IV,extracted_candidate_v2_1 from B00390; cancer committee review pending,B00390,435,419,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ovary and Primary Peritoneal Carcinoma,AJCC7,any,T1a,N0,M0,Any,Any,IA,extracted_candidate_v2_1 from B00394; cancer committee review pending,B00394,437,421,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ovary and Primary Peritoneal Carcinoma,AJCC7,any,T1b,N0,M0,Any,Any,IB,extracted_candidate_v2_1 from B00394; cancer committee review pending,B00394,437,421,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ovary and Primary Peritoneal Carcinoma,AJCC7,any,T1c,N0,M0,Any,Any,IC,extracted_candidate_v2_1 from B00394; cancer committee review pending,B00394,437,421,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ovary and Primary Peritoneal Carcinoma,AJCC7,any,T2,N0,M0,Any,Any,II,extracted_candidate_v2_1 from B00394; cancer committee review pending,B00394,437,421,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ovary and Primary Peritoneal Carcinoma,AJCC7,any,T2a,N0,M0,Any,Any,IIA,extracted_candidate_v2_1 from B00394; cancer committee review pending,B00394,437,421,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
Ovary and Primary Peritoneal Carcinoma,AJCC7,any,T2b,N0,M0,Any,Any,IIB,extracted_candidate_v2_1 from B00394; cancer committee review pending,B00394,437,421,ANATOMIC STAGE/PROGNOSTIC GROUPS,simple_tnm_stage_table_candidate
